"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-07-21","'3138M4LC4'","MBS","UMBS MORTPASS 2.5% 11/27","15yr",,,,,"470629.51",,,,,,""
"2021-07-21","'36296PW72'","MBS","GNMA I 4.5% 05/39","30yr",,,,,"470392.78",,,,,,""
"2021-07-21","'31307NVD3'","MBS","FHLMCGLD 2.5% 08/30","15yr",,,,,"470350.53",,,,,,""
"2021-07-21","'3620AHVA8'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"470286.83",,,,,,""
"2021-07-21","'3133A1XA5'","MBS","UMBS MORTPASS 2.5% 01/50","30yr",,,,,"470236.22",,,,,,""
"2021-07-21","'36297BEQ0'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"470228.62",,,,,,""
"2021-07-21","'31307M7B6'","MBS","FHLMCGLD 3% 05/30","15yr",,,,,"470108.3",,,,,,""
"2021-07-21","'3138YVUT4'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"469946.24",,,,,,""
"2021-07-21","'3140KQNG2'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"469941.14",,,,,,""
"2021-07-21","'3140HL3V6'","MBS","UMBS MORTPASS 4.5% 07/48","30yr",,,,,"469890.65",,,,,,""
"2021-07-21","'3138E44K4'","MBS","UMBS MORTPASS 4% 01/42","30yr",,,,,"469855.72",,,,,,""
"2021-07-21","'3620A9L74'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"469843.96",,,,,,""
"2021-07-21","'3140HASC5'","MBS","UMBS MORTPASS 3.5% 04/33","15yr",,,,,"469809.61",,,,,,""
"2021-07-21","'3138W7FR0'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"469686.96",,,,,,""
"2021-07-21","'3138WCV91'","MBS","UMBS MORTPASS 2% 09/24","Other",,,,,"469611.2",,,,,,""
"2021-07-21","'3140JXER5'","MBS","UMBS MORTPASS 3.5% 10/49","30yr",,,,,"469452.47",,,,,,""
"2021-07-21","'3140E8W61'","MBS","UMBS MORTPASS 2.5% 12/30","15yr",,,,,"469140.61",,,,,,""
"2021-07-21","'3138X2YE8'","MBS","UMBS MORTPASS 3.5% 07/43","30yr",,,,,"469106.32",,,,,,""
"2021-07-21","'31307HJ24'","MBS","FHLMCGLD 3% 06/29","15yr",,,,,"469046.17",,,,,,""
"2021-07-21","'31307Q2M8'","MBS","FHLMCGLD 3% 05/31","15yr",,,,,"469042.95",,,,,,""
"2021-07-21","'31307PFH7'","MBS","FHLMCGLD 2.5% 08/30","15yr",,,,,"468967.01",,,,,,""
"2021-07-21","'36180CQQ5'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"468557.38",,,,,,""
"2021-07-21","'36295CJB8'","MBS","GNMA I MORTPASS 3% 05/43","30yr",,,,,"468538.85",,,,,,""
"2021-07-21","'3140HQBS3'","MBS","UMBS MORTPASS 4.5% 10/48","30yr",,,,,"468392.74",,,,,,""
"2021-07-21","'3133L8EF8'","MBS","UMBS MORTPASS 2% 04/36","15yr",,,,,"468302.93",,,,,,""
"2021-07-21","'3138W9RN2'","MBS","UMBS MORTPASS 2.5% 09/28","15yr",,,,,"468188.34",,,,,,""
"2021-07-21","'36176T5W4'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"468185.89",,,,,,""
"2021-07-21","'3132A8P45'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"468100.42",,,,,,""
"2021-07-21","'3138Y7LS9'","MBS","UMBS MORTPASS 3% 03/45","30yr",,,,,"467764.35",,,,,,""
"2021-07-21","'31410LP22'","MBS","UMBS MORTPASS 2% 10/28","15yr",,,,,"467740.69",,,,,,""
"2021-07-21","'31307EXF6'","MBS","FHLMCGLD 3% 10/28","15yr",,,,,"467738.08",,,,,,""
"2021-07-21","'36180B2Q3'","MBS","GNMA I 3.5% 04/43","30yr",,,,,"467587.92",,,,,,""
"2021-07-21","'3138X5HD2'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"467552.72",,,,,,""
"2021-07-21","'3140E4ZE0'","MBS","UMBS MORTPASS 3% 09/30","15yr",,,,,"467518.97",,,,,,""
"2021-07-21","'36297GML1'","MBS","GNMA I 4.5% 10/39","30yr",,,,,"467485.73",,,,,,""
"2021-07-21","'3138YDAT6'","MBS","UMBS MORTPASS 3% 02/30","15yr",,,,,"467408.37",,,,,,""
"2021-07-21","'3138MDVC3'","MBS","UMBS MORTPASS 2.5% 09/42","30yr",,,,,"466996.36",,,,,,""
"2021-07-21","'36202FGV2'","MBS","GNMA II MORTPASS 4% 06/40","30yr",,,,,"466819.89",,,,,,""
"2021-07-21","'3140KLBW1'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"466815",,,,,,""
"2021-07-21","'3131YBMV7'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"466809.73",,,,,,""
"2021-07-21","'3132WHNA9'","MBS","FHLMCGLD 3% 10/46","30yr",,,,,"466618.13",,,,,,""
"2021-07-21","'3140JWKD1'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"466411.06",,,,,,""
"2021-07-21","'31307PSV2'","MBS","FHLMCGLD 2.5% 11/30","15yr",,,,,"466352.41",,,,,,""
"2021-07-21","'3138M4LF7'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"466333.5",,,,,,""
"2021-07-21","'3620C14Z6'","MBS","GNMA I MORTPASS 4% 09/40","30yr",,,,,"466259.31",,,,,,""
"2021-07-21","'3138WTX92'","MBS","UMBS MORTPASS 2.5% 06/28","15yr",,,,,"466256.22",,,,,,""
"2021-07-21","'3133KKLQ0'","MBS","UMBS MORTPASS 2.5% 11/50","30yr",,,,,"466249.58",,,,,,""
"2021-07-21","'3620A6AF4'","MBS","GNMA I 4.5% 06/39","30yr",,,,,"466150.88",,,,,,""
"2021-07-21","'3138W3UY7'","MBS","UMBS MORTPASS 2.5% 04/28","15yr",,,,,"466076.84",,,,,,""
"2021-07-21","'3138MRTP6'","MBS","UMBS MORTPASS 2.5% 12/42","30yr",,,,,"465954.96",,,,,,""
"2021-07-21","'3138E4W23'","MBS","UMBS MORTPASS 3.5% 01/42","30yr",,,,,"465878.31",,,,,,""
"2021-07-21","'3138WUWX7'","MBS","UMBS MORTPASS 3% 05/43","30yr",,,,,"465767.54",,,,,,""
"2021-07-21","'3138WZJQ6'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"465751.25",,,,,,""
"2021-07-21","'3138EKY41'","MBS","UMBS MORTPASS 2.5% 08/23","Other",,,,,"465629.6",,,,,,""
"2021-07-21","'31329PLH4'","MBS","UMBS MORTPASS 4% 10/48","30yr",,,,,"465471.75",,,,,,""
"2021-07-21","'3138XVLY4'","MBS","UMBS MORTPASS 4% 07/44","30yr",,,,,"465429.15",,,,,,""
"2021-07-21","'3138X8M81'","MBS","UMBS MORTPASS 4% 09/43","30yr",,,,,"465404.43",,,,,,""
"2021-07-21","'3140HAQZ6'","MBS","UMBS MORTPASS 3.5% 03/48","30yr",,,,,"465275.23",,,,,,""
"2021-07-21","'3131X8GU4'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"465124.14",,,,,,""
"2021-07-21","'31416X5F3'","MBS","UMBS MORTPASS 4.5% 05/41","30yr",,,,,"465104.82",,,,,,""
"2021-07-21","'3138MRCC3'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"464975.6",,,,,,""
"2021-07-21","'3140K8PZ8'","MBS","UMBS MORTPASS 2.5% 02/35","15yr",,,,,"464887.13",,,,,,""
"2021-07-21","'3132A9TT4'","MBS","UMBS MORTPASS 3% 07/32","15yr",,,,,"464864.32",,,,,,""
"2021-07-21","'31418B3L8'","MBS","UMBS MORTPASS 2% 04/26","Other",,,,,"464793.72",,,,,,""
"2021-07-21","'3138WN3H0'","MBS","UMBS MORTPASS 3% 04/28","15yr",,,,,"464574.95",,,,,,""
"2021-07-21","'3132M7CQ9'","MBS","FHLMCGLD 3.5% 06/44","30yr",,,,,"464563.36",,,,,,""
"2021-07-21","'3138WS5Z7'","MBS","UMBS MORTPASS 3.5% 04/43","30yr",,,,,"464544.06",,,,,,""
"2021-07-21","'3132M4XH3'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"464254.8",,,,,,""
"2021-07-21","'3133GCDC3'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"464213.03",,,,,,""
"2021-07-21","'3138WXFF9'","MBS","UMBS MORTPASS 2.5% 07/28","15yr",,,,,"464188.77",,,,,,""
"2021-07-21","'3138XDKK5'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"464079.11",,,,,,""
"2021-07-21","'36296WAG1'","MBS","GNMA I MORTPASS 5% 04/39","30yr",,,,,"463938.91",,,,,,""
"2021-07-21","'31307NPV0'","MBS","FHLMCGLD 3% 07/30","15yr",,,,,"463896.13",,,,,,""
"2021-07-21","'31307JD83'","MBS","FHLMCGLD 3% 08/29","15yr",,,,,"463888.13",,,,,,""
"2021-07-21","'3132WGY76'","MBS","FHLMCGLD 3% 10/46","30yr",,,,,"463684.38",,,,,,""
"2021-07-21","'3138AMVK8'","MBS","UMBS MORTPASS 3.5% 07/26","15yr",,,,,"463629",,,,,,""
"2021-07-21","'3138X9AZ2'","MBS","UMBS MORTPASS 3% 09/28","15yr",,,,,"463539.88",,,,,,""
"2021-07-21","'31418DB76'","MBS","UMBS MORTPASS 4% 05/39","Other",,,,,"463499.56",,,,,,""
"2021-07-21","'31329LB68'","MBS","UMBS MORTPASS 2.5% 07/27","15yr",,,,,"463431.42",,,,,,""
"2021-07-21","'3131X7NB0'","MBS","UMBS MORTPASS 2.5% 03/22","Other",,,,,"463389.83",,,,,,""
"2021-07-21","'31307GZ36'","MBS","FHLMCGLD 3% 04/29","15yr",,,,,"463379.28",,,,,,""
"2021-07-21","'3131YCRS7'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"463337.07",,,,,,""
"2021-07-21","'3132J8ZS2'","MBS","FHLMCGLD 3.5% 04/43","30yr",,,,,"463224.4",,,,,,""
"2021-07-21","'3138W7HW7'","MBS","UMBS MORTPASS 2.5% 03/28","15yr",,,,,"463112.62",,,,,,""
"2021-07-21","'3138LTM54'","MBS","UMBS MORTPASS 3.5% 05/27","15yr",,,,,"463038.21",,,,,,""
"2021-07-21","'3140HEQE5'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"462735.53",,,,,,""
"2021-07-21","'3132QLS95'","MBS","FHLMCGLD 3.5% 01/45","30yr",,,,,"462702.43",,,,,,""
"2021-07-21","'3138XPYX5'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"462695.53",,,,,,""
"2021-07-21","'3132JMJP5'","MBS","FHLMCGLD 3.5% 07/43","30yr",,,,,"462559.64",,,,,,""
"2021-07-21","'3138YDAG4'","MBS","UMBS MORTPASS 3% 01/30","15yr",,,,,"462405.81",,,,,,""
"2021-07-21","'3138MPHB4'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"461935.58",,,,,,""
"2021-07-21","'31417EM73'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"461861.32",,,,,,""
"2021-07-21","'3140EVPN1'","MBS","UMBS MORTPASS 3% 02/31","15yr",,,,,"461830.09",,,,,,""
"2021-07-21","'3140HMFJ8'","MBS","UMBS MORTPASS 3.5% 06/33","15yr",,,,,"461791.28",,,,,,""
"2021-07-21","'3133L7RL3'","MBS","UMBS MORTPASS 3% 12/33","15yr",,,,,"461781.48",,,,,,""
"2021-07-21","'3138MQME0'","MBS","UMBS MORTPASS 3% 01/28","15yr",,,,,"461661.28",,,,,,""
"2021-07-21","'31307L4N5'","MBS","FHLMCGLD 2.5% 02/30","15yr",,,,,"461656.51",,,,,,""
"2021-07-21","'3131X8C95'","MBS","UMBS MORTPASS 2.5% 11/27","15yr",,,,,"461614.6",,,,,,""
"2021-07-21","'3140JG2E4'","MBS","UMBS MORTPASS 3.5% 05/49","30yr",,,,,"461551.08",,,,,,""
"2021-07-21","'3138XY6M1'","MBS","UMBS MORTPASS 3.5% 07/29","15yr",,,,,"461521.83",,,,,,""
"2021-07-21","'3140K6CE3'","MBS","UMBS MORTPASS 2% 01/27","Other",,,,,"461323.62",,,,,,""
"2021-07-21","'3138YVZR3'","MBS","UMBS MORTPASS 3% 06/30","15yr",,,,,"460968.02",,,,,,""
"2021-07-21","'3140F7MA4'","MBS","UMBS MORTPASS 3% 06/46","30yr",,,,,"460866.22",,,,,,""
"2021-07-21","'3133AABF8'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"460836.74",,,,,,""
"2021-07-21","'36178RSC5'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"460774.06",,,,,,""
"2021-07-21","'3138W1VU8'","MBS","UMBS MORTPASS 4% 02/43","30yr",,,,,"460633.73",,,,,,""
"2021-07-21","'31307GBM0'","MBS","FHLMCGLD 3% 02/29","15yr",,,,,"460578.91",,,,,,""
"2021-07-21","'3138M5FU8'","MBS","UMBS MORTPASS 2.5% 08/27","15yr",,,,,"460484.01",,,,,,""
"2021-07-21","'3138MAK56'","MBS","UMBS MORTPASS 3.5% 08/42","30yr",,,,,"460322.03",,,,,,""
"2021-07-21","'3133GAAV8'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"460308.71",,,,,,""
"2021-07-21","'3140JNFH8'","MBS","UMBS MORTPASS 4.5% 02/49","30yr",,,,,"460167.86",,,,,,""
"2021-07-21","'3133A3H27'","MBS","UMBS 2.5%","30yr",,,,,"460128.85",,,,,,""
"2021-07-21","'31417GRR9'","MBS","UMBS MORTPASS 2.5% 05/23","Other",,,,,"460114.94",,,,,,""
"2021-07-21","'31307UAB4'","MBS","FHLMCGLD 2.5% 06/32","15yr",,,,,"460107.22",,,,,,""
"2021-07-21","'3620AKPT7'","MBS","GNMA I MORTPASS 5% 03/40","30yr",,,,,"460084.74",,,,,,""
"2021-07-21","'3138WNFQ7'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"459951.18",,,,,,""
"2021-07-21","'3138WXRS8'","MBS","UMBS MORTPASS 3% 07/28","15yr",,,,,"459678.11",,,,,,""
"2021-07-21","'3140FLMZ8'","MBS","UMBS MORTPASS 3.5% 12/31","15yr",,,,,"459660.42",,,,,,""
"2021-07-21","'3132GU2P8'","MBS","FHLMCGLD 3.5% 07/42","30yr",,,,,"459560.81",,,,,,""
"2021-07-21","'3138MBUF1'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"459226.46",,,,,,""
"2021-07-21","'3140J8GD9'","MBS","UMBS MORTPASS 2% 01/31","15yr",,,,,"459144.2",,,,,,""
"2021-07-21","'3131Y7TD9'","MBS","UMBS MORTPASS 4% 11/48","30yr",,,,,"459116.02",,,,,,""
"2021-07-21","'3138WCN58'","MBS","UMBS MORTPASS 3% 08/29","15yr",,,,,"459080.27",,,,,,""
"2021-07-21","'3140HED82'","MBS","UMBS MORTPASS 2.5% 02/33","15yr",,,,,"458933.81",,,,,,""
"2021-07-21","'3138ELWF6'","MBS","UMBS MORTPASS 3.5% 09/28","15yr",,,,,"458768.19",,,,,,""
"2021-07-21","'3138X1EV4'","MBS","UMBS MORTPASS 2.5% 08/28","15yr",,,,,"458425.38",,,,,,""
"2021-07-21","'3132VMUJ2'","MBS","FHLMCGLD 3.5% 02/49","30yr",,,,,"458266.42",,,,,,""
"2021-07-21","'3138MD7H9'","MBS","UMBS MORTPASS 3% 10/27","15yr",,,,,"458139.43",,,,,,""
"2021-07-21","'31410LMQ2'","MBS","UMBS MORTPASS 4% 11/43","30yr",,,,,"458138.28",,,,,,""
"2021-07-21","'3132WJUB5'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"458123.99",,,,,,""
"2021-07-21","'31307UC22'","MBS","FHLMCGLD 3% 07/32","15yr",,,,,"457940.97",,,,,,""
"2021-07-21","'3132J6X58'","MBS","FHLMCGLD 3.5% 02/43","30yr",,,,,"457856.31",,,,,,""
"2021-07-21","'3138XWEJ3'","MBS","UMBS MORTPASS 3% 06/29","15yr",,,,,"457771.75",,,,,,""
"2021-07-21","'3140K8N64'","MBS","UMBS MORTPASS 2.5% 02/50","30yr",,,,,"457735.87",,,,,,""
"2021-07-21","'3140FPGP8'","MBS","UMBS MORTPASS 2.5% 07/32","15yr",,,,,"457711.62",,,,,,""
"2021-07-21","'3138XR3R8'","MBS","UMBS MORTPASS 3% 06/29","15yr",,,,,"457622.27",,,,,,""
"2021-07-21","'3140HKWK0'","MBS","UMBS MORTPASS 3.5% 06/48","30yr",,,,,"457501.48",,,,,,""
"2021-07-21","'31418DYE6'","MBS","UMBS MORTPASS 1.5% 04/31","Other",,,,,"457487.54",,,,,,""
"2021-07-21","'3140E7LV0'","MBS","UMBS MORTPASS 2% 12/30","15yr",,,,,"457388.42",,,,,,""
"2021-07-21","'3138MAJD1'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"457177.49",,,,,,""
"2021-07-21","'3140HJRW3'","MBS","UMBS MORTPASS 3% 06/33","15yr",,,,,"457121.94",,,,,,""
"2021-07-21","'3140F9U78'","MBS","UMBS MORTPASS 3.5% 12/31","15yr",,,,,"457100.13",,,,,,""
"2021-07-21","'31307SCR2'","MBS","FHLMCGLD 3.5% 10/31","15yr",,,,,"457029.17",,,,,,""
"2021-07-21","'3138X6R98'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"456755.01",,,,,,""
"2021-07-21","'3138MJHQ5'","MBS","UMBS MORTPASS 2.5% 01/28","15yr",,,,,"456687.94",,,,,,""
"2021-07-21","'31418CXX7'","MBS","UMBS MORTPASS 4% 06/33","15yr",,,,,"456595.05",,,,,,""
"2021-07-21","'31307WGU2'","MBS","FHLMCGLD 3.5% 07/33","15yr",,,,,"456581.76",,,,,,""
"2021-07-21","'3140JWKY5'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"456434.53",,,,,,""
"2021-07-21","'3128MB3H8'","MBS","FHLMCGLD 4.5% 05/23","15yr",,,,,"456409.35",,,,,,""
"2021-07-21","'3620A4BC5'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"456268.29",,,,,,""
"2021-07-21","'3132A7QS3'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"456249.76",,,,,,""
"2021-07-21","'3140HJWM9'","MBS","UMBS MORTPASS 3% 05/33","15yr",,,,,"456200.79",,,,,,""
"2021-07-21","'3138XR6M6'","MBS","UMBS MORTPASS 3.5% 10/44","30yr",,,,,"456173.07",,,,,,""
"2021-07-21","'31416XH37'","MBS","UMBS MORTPASS 3% 01/26","15yr",,,,,"456139.82",,,,,,""
"2021-07-21","'3138XVRA0'","MBS","UMBS MORTPASS 3% 03/30","15yr",,,,,"456074.36",,,,,,""
"2021-07-21","'36181A3C4'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"456033.73",,,,,,""
"2021-07-21","'31307GNE5'","MBS","FHLMCGLD 3.5% 03/29","15yr",,,,,"455978.79",,,,,,""
"2021-07-21","'31307QZR1'","MBS","FHLMCGLD 2.5% 05/31","15yr",,,,,"455803.55",,,,,,""
"2021-07-21","'3133AL2L1'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"455760.58",,,,,,""
"2021-07-21","'3620AEMZ0'","MBS","GNMA I 4.5% 11/39","30yr",,,,,"455395.9",,,,,,""
"2021-07-21","'3138W4XQ9'","MBS","UMBS MORTPASS 3% 12/42","30yr",,,,,"455173.51",,,,,,""
"2021-07-21","'3131XCDE4'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"455051.47",,,,,,""
"2021-07-21","'3138XWDN5'","MBS","UMBS MORTPASS 3% 06/44","30yr",,,,,"454954.3",,,,,,""
"2021-07-21","'31307GG86'","MBS","FHLMCGLD 3.5% 02/29","15yr",,,,,"454744.56",,,,,,""
"2021-07-21","'3132JBNK5'","MBS","FHLMCGLD 3.5% 07/43","30yr",,,,,"454724.89",,,,,,""
"2021-07-21","'3140HMGP3'","MBS","UMBS MORTPASS 3% 08/33","15yr",,,,,"454668.27",,,,,,""
"2021-07-21","'3132A7H46'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"454488.41",,,,,,""
"2021-07-21","'3138W9MX5'","MBS","UMBS MORTPASS 2.5% 09/23","Other",,,,,"454415.14",,,,,,""
"2021-07-21","'3140X5VB6'","MBS","UMBS MORTPASS 2.5% 06/29","15yr",,,,,"454259.65",,,,,,""
"2021-07-21","'3138YPYG1'","MBS","UMBS MORTPASS 3% 06/30","15yr",,,,,"454129.11",,,,,,""
"2021-07-21","'31307SUB7'","MBS","FHLMCGLD 2.5% 12/31","15yr",,,,,"454122.89",,,,,,""
"2021-07-21","'31307N5Y6'","MBS","FHLMCGLD 2.5% 09/30","15yr",,,,,"453942.52",,,,,,""
"2021-07-21","'31307UAL2'","MBS","FHLMCGLD 3.5% 06/32","15yr",,,,,"453852.75",,,,,,""
"2021-07-21","'31307MX92'","MBS","FHLMCGLD 2.5% 05/30","15yr",,,,,"453777.91",,,,,,""
"2021-07-21","'3140X42N5'","MBS","UMBS MORTPASS 2.5% 12/33","15yr",,,,,"453685.35",,,,,,""
"2021-07-21","'3138XT5Z4'","MBS","UMBS MORTPASS 3% 04/29","15yr",,,,,"453680.67",,,,,,""
"2021-07-21","'3140FVKU9'","MBS","UMBS MORTPASS 3% 03/32","15yr",,,,,"453536.31",,,,,,""
"2021-07-21","'31418BHR0'","MBS","UMBS MORTPASS 3.5% 09/29","15yr",,,,,"453440.42",,,,,,""
"2021-07-21","'3131X8HP4'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"453383.25",,,,,,""
"2021-07-21","'3132A73Y5'","MBS","UMBS MORTPASS 2.5% 04/25","Other",,,,,"453375.38",,,,,,""
"2021-07-21","'3140JGRV9'","MBS","UMBS MORTPASS 3.5% 09/33","15yr",,,,,"453363.51",,,,,,""
"2021-07-21","'3131X7FY9'","MBS","UMBS MORTPASS 2.5% 12/26","15yr",,,,,"453085.32",,,,,,""
"2021-07-21","'3132A7XU0'","MBS","UMBS MORTPASS 3% 07/24","Other",,,,,"453034.9",,,,,,""
"2021-07-21","'31307SF40'","MBS","FHLMCGLD 2.5% 10/26","15yr",,,,,"453031.64",,,,,,""
"2021-07-21","'3140K2KB9'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"452936.49",,,,,,""
"2021-07-21","'3132GUS47'","MBS","FHLMCGLD 3.5% 07/42","30yr",,,,,"452897.98",,,,,,""
"2021-07-21","'36297ECR4'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"452888.2",,,,,,""
"2021-07-21","'3138LRMF6'","MBS","UMBS MORTPASS 2.5% 07/27","15yr",,,,,"452808.54",,,,,,""
"2021-07-21","'3138WWZZ5'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"452752.21",,,,,,""
"2021-07-21","'3140X4X43'","MBS","UMBS MORTPASS 4% 02/49","30yr",,,,,"452448.2",,,,,,""
"2021-07-21","'3140FEGM0'","MBS","UMBS MORTPASS 3% 09/31","15yr",,,,,"452314.03",,,,,,""
"2021-07-21","'3138AHC38'","MBS","UMBS MORTPASS 4% 12/40","30yr",,,,,"452137.24",,,,,,""
"2021-07-21","'3131YCUQ7'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"451964.62",,,,,,""
"2021-07-21","'3138W5G77'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"451911.43",,,,,,""
"2021-07-21","'3138MLUG7'","MBS","UMBS MORTPASS 2.5% 01/28","15yr",,,,,"451818.45",,,,,,""
"2021-07-21","'3138WG2D5'","MBS","UMBS MORTPASS 3.5% 04/31","15yr",,,,,"451658.3",,,,,,""
"2021-07-21","'31307H2C0'","MBS","FHLMCGLD 3.5% 08/29","15yr",,,,,"451626.49",,,,,,""
"2021-07-21","'36296FTX1'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"451596.93",,,,,,""
"2021-07-21","'31307NVN1'","MBS","FHLMCGLD 3% 08/30","15yr",,,,,"451503.67",,,,,,""
"2021-07-21","'3132J9BQ0'","MBS","FHLMCGLD 3% 05/43","30yr",,,,,"451129.83",,,,,,""
"2021-07-21","'36178D6V8'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"450941.49",,,,,,""
"2021-07-21","'3138XF6E0'","MBS","UMBS MORTPASS 3% 02/29","15yr",,,,,"450784.62",,,,,,""
"2021-07-21","'31329P6T5'","MBS","UMBS MORTPASS 4% 01/49","30yr",,,,,"450504.89",,,,,,""
"2021-07-21","'31417GSX5'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"450402.63",,,,,,""
"2021-07-21","'31417GSB3'","MBS","UMBS MORTPASS 2.5% 05/23","Other",,,,,"450369.99",,,,,,""
"2021-07-21","'3132A5H57'","MBS","UMBS MORTPASS 4% 01/48","30yr",,,,,"450047.19",,,,,,""
"2021-07-21","'3140JATE8'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"450035.18",,,,,,""
"2021-07-21","'3138XMKP4'","MBS","UMBS MORTPASS 3.5% 02/29","15yr",,,,,"449974.59",,,,,,""
"2021-07-21","'36202EPV5'","MBS","GNMA II 4.5% 09/37","30yr",,,,,"449970.59",,,,,,""
"2021-07-21","'3140L6YY4'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"449670.96",,,,,,""
"2021-07-21","'36177PV44'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"449483.72",,,,,,""
"2021-07-21","'31307VTV8'","MBS","FHLMCGLD 4% 03/33","15yr",,,,,"449409.11",,,,,,""
"2021-07-21","'31307GP86'","MBS","FHLMCGLD 3% 03/29","15yr",,,,,"449335.52",,,,,,""
"2021-07-21","'31307MGN0'","MBS","FHLMCGLD 2.5% 03/30","15yr",,,,,"449268.28",,,,,,""
"2021-07-21","'3138YK3G6'","MBS","UMBS MORTPASS 3% 03/45","30yr",,,,,"449183.18",,,,,,""
"2021-07-21","'36178A3S4'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"449023.76",,,,,,""
"2021-07-21","'3138XUCC4'","MBS","UMBS MORTPASS 3% 06/29","15yr",,,,,"448981.51",,,,,,""
"2021-07-21","'3138WNNL9'","MBS","UMBS MORTPASS 2.5% 05/28","15yr",,,,,"448973.95",,,,,,""
"2021-07-21","'3138XPV83'","MBS","UMBS MORTPASS 3.5% 02/29","15yr",,,,,"448767.79",,,,,,""
"2021-07-21","'3140Q7A56'","MBS","UMBS MORTPASS 2.5% 07/32","15yr",,,,,"448647.84",,,,,,""
"2021-07-21","'3140KBHX5'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"448073.9",,,,,,""
"2021-07-21","'3138M3QK3'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"448054.92",,,,,,""
"2021-07-21","'31307GGK9'","MBS","FHLMCGLD 3.5% 02/29","15yr",,,,,"448030.03",,,,,,""
"2021-07-21","'3138E7H56'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"448029.84",,,,,,""
"2021-07-21","'3132M5B43'","MBS","FHLMCGLD 3.5% 02/44","30yr",,,,,"447931.92",,,,,,""
"2021-07-21","'3138EKJJ5'","MBS","UMBS MORTPASS 2.5% 07/27","15yr",,,,,"447778.37",,,,,,""
"2021-07-21","'36178XCA3'","MBS","GNMA I MORTPASS 3% 05/43","30yr",,,,,"447620.77",,,,,,""
