"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-06-30","'3140QEUQ3'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"225445197.77",,,,,,""
"2021-06-30","'3132AEE44'","MBS","UMBS MORTPASS 3% 05/49","30yr",,,,,"224539329.25",,,,,,""
"2021-06-30","'3133KHS98'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"224395839.01",,,,,,""
"2021-06-30","'3138ETUW4'","MBS","UMBS MORTPASS 2% 02/28","15yr",,,,,"224134983.23",,,,,,"Y"
"2021-06-30","'3133AGK73'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"224072402.73",,,,,,""
"2021-06-30","'3133ACHK7'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"223824933.29",,,,,,""
"2021-06-30","'3133AG6K0'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"223177814.24",,,,,,""
"2021-06-30","'3140QGTZ0'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"221339226.14",,,,,,""
"2021-06-30","'3128MF2N7'","MBS","FHLMCGLD 3% 01/29","15yr",,,,,"221217449.81",,,,,,"Y"
"2021-06-30","'3132AEB96'","MBS","UMBS MORTPASS 4% 04/49","30yr",,,,,"218973935.38",,,,,,""
"2021-06-30","'3140X57M9'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"218434156.54",,,,,,""
"2021-06-30","'3140K9ED7'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"218333713.87",,,,,,""
"2021-06-30","'3140QHCC7'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"218146472.31",,,,,,""
"2021-06-30","'31418DND0'","MBS","UMBS MORTPASS 2.5% 04/40","Other",,,,,"217986492.72",,,,,,""
"2021-06-30","'31418DB92'","MBS","UMBS MORTPASS 3.5% 05/49","30yr",,,,,"217610679.89",,,,,,""
"2021-06-30","'3140HMRV8'","MBS","UMBS MORTPASS 4% 10/48","30yr",,,,,"217308641.72",,,,,,""
"2021-06-30","'3140QCYQ3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"215810067.92",,,,,,""
"2021-06-30","'3132DV4X0'","MBS","UMBS MORTPASS 3.5% 01/50","30yr",,,,,"215610132.1",,,,,,""
"2021-06-30","'31418DRQ7'","MBS","UMBS MORTPASS 2.5% 08/40","Other",,,,,"215135553.52",,,,,,""
"2021-06-30","'36179TG33'","MBS","GNMA II MORTPASS 3% 09/47","30yr",,,,,"214663437.68",,,,,,""
"2021-06-30","'3140X46D3'","MBS","UMBS MORTPASS 3.5% 02/33","15yr",,,,,"214488966.69",,,,,,"Y"
"2021-06-30","'36179TJX4'","MBS","GNMA II 3.5% 10/47","30yr",,,,,"213415916.78",,,,,,""
"2021-06-30","'3140GYJX8'","MBS","UMBS MORTPASS 3.5% 02/48","30yr",,,,,"213117641.37",,,,,,""
"2021-06-30","'3140QKMN5'","MBS","UMBS MORTPASS 2% 02/36","15yr",,,,,"211463643.69",,,,,,""
"2021-06-30","'3133GCXB3'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"211331449.36",,,,,,""
"2021-06-30","'3140X4RK4'","MBS","UMBS MORTPASS 4.5% 06/49","30yr",,,,,"210783862.3",,,,,,""
"2021-06-30","'3140QGRW9'","MBS","UMBS MORTPASS 2.5% 01/51","30yr",,,,,"210617940.08",,,,,,""
"2021-06-30","'3140JHZH9'","MBS","UMBS MORTPASS 4% 11/48","30yr",,,,,"209824165.85",,,,,,""
"2021-06-30","'3140KNP36'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"208518175",,,,,,""
"2021-06-30","'3140HMXN9'","MBS","UMBS MORTPASS 4% 10/48","30yr",,,,,"207878850.88",,,,,,""
"2021-06-30","'3140K8UK5'","MBS","UMBS MORTPASS 2.5% 04/50","30yr",,,,,"207548754.82",,,,,,""
"2021-06-30","'31335BAS5'","MBS","FHLMCGLD 4% 09/45","30yr",,,,,"205573302.33",,,,,,"Y"
"2021-06-30","'3140QCVN3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"205333429.87",,,,,,""
"2021-06-30","'36179SQX8'","MBS","GNMA II MORTPASS 4% 11/46","30yr",,,,,"205320890.18",,,,,,""
"2021-06-30","'31418DGN6'","MBS","UMBS MORTPASS 4% 10/49","30yr",,,,,"205039653.15",,,,,,""
"2021-06-30","'3138ERVJ6'","MBS","UMBS MORTPASS 4% 09/45","30yr",,,,,"203393660.5",,,,,,"Y"
"2021-06-30","'31335A3L0'","MBS","FHLMCGLD 3.5% 06/44","30yr",,,,,"203071328.1",,,,,,"Y"
"2021-06-30","'3133A3X94'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"201136967.32",,,,,,""
"2021-06-30","'3133KHT30'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"200668330.86",,,,,,""
"2021-06-30","'3133KJAF9'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"199945354.82",,,,,,""
"2021-06-30","'3140QEBE1'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"199570140.06",,,,,,""
"2021-06-30","'3133A8MD6'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"199510961.91",,,,,,""
"2021-06-30","'3140QKAA6'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"199371541.2",,,,,,""
"2021-06-30","'3140QDZK3'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"199186771.95",,,,,,""
"2021-06-30","'36179RZS1'","MBS","GNMA II MORTPASS 3% 02/46","30yr",,,,,"199146078.22",,,,,,""
"2021-06-30","'31335APV4'","MBS","FHLMCGLD 4% 11/43","30yr",,,,,"198829681.86",,,,,,"Y"
"2021-06-30","'3133ALHJ0'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"198682519.03",,,,,,""
"2021-06-30","'3140J6GJ0'","MBS","UMBS MORTPASS 3.5% 05/47","30yr",,,,,"198429297.72",,,,,,""
"2021-06-30","'3140QDUN2'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"197538642.8",,,,,,""
"2021-06-30","'3140QDZL1'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"195796990.28",,,,,,""
"2021-06-30","'3140JQRB1'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"195734119.7",,,,,,""
"2021-06-30","'3138ERDX5'","MBS","UMBS MORTPASS 4% 06/43","30yr",,,,,"193887677.47",,,,,,"Y"
"2021-06-30","'3140K5JP3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"193729142.87",,,,,,""
"2021-06-30","'3140KTTZ8'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"193439632.15",,,,,,""
"2021-06-30","'3140KGX73'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"193150794.07",,,,,,""
"2021-06-30","'3140QEUP5'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"192980287.05",,,,,,""
"2021-06-30","'3138EQRM6'","MBS","UMBS MORTPASS 4.5% 08/42","30yr",,,,,"192819078.82",,,,,,"Y"
"2021-06-30","'31346YFY4'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"192620473.36",,,,,,""
"2021-06-30","'3140QHMY8'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"191675485.31",,,,,,""
"2021-06-30","'3140QBZU5'","MBS","UMBS MORTPASS 3.5% 10/49","30yr",,,,,"191312420.68",,,,,,""
"2021-06-30","'31334YGF8'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"190836656.14",,,,,,""
"2021-06-30","'3140J6GL5'","MBS","UMBS MORTPASS 4% 10/47","30yr",,,,,"189826001.25",,,,,,""
"2021-06-30","'3128MER94'","MBS","FHLMCGLD 3.5% 05/29","15yr",,,,,"189824742.98",,,,,,"Y"
"2021-06-30","'3138ERDZ0'","MBS","UMBS MORTPASS 3.5% 11/42","30yr",,,,,"189677080.78",,,,,,"Y"
"2021-06-30","'3140QEBF8'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"189340837.55",,,,,,""
"2021-06-30","'36179TNR2'","MBS","GNMA II 3.5% 12/47","30yr",,,,,"189240782.18",,,,,,""
"2021-06-30","'3140J8X57'","MBS","UMBS MORTPASS 3% 03/30","15yr",,,,,"189092622.11",,,,,,""
"2021-06-30","'3133KHJE7'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"188851525.51",,,,,,""
"2021-06-30","'36179TQP3'","MBS","GNMA II 3.5% 01/48","30yr",,,,,"188149678.9",,,,,,""
"2021-06-30","'3128M8WM2'","MBS","FHLMCGLD 5% 09/39","30yr",,,,,"187739517.15",,,,,,"Y"
"2021-06-30","'3133A1B27'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"187712825.99",,,,,,""
"2021-06-30","'3128MFGC6'","MBS","FHLMCGLD 3.5% 10/30","15yr",,,,,"187584969.3",,,,,,"Y"
"2021-06-30","'3140K5LN5'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"187577719.2",,,,,,""
"2021-06-30","'36179N5V6'","MBS","GNMA II 3.5% 03/44","30yr",,,,,"187407870.4",,,,,,""
"2021-06-30","'31335AYS1'","MBS","FHLMCGLD 3.5% 07/43","30yr",,,,,"187217998.62",,,,,,"Y"
"2021-06-30","'3140X6CD1'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"187138494.78",,,,,,""
"2021-06-30","'3140X46C5'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"186392652.22",,,,,,"Y"
"2021-06-30","'36179TCW3'","MBS","GNMA II MORTPASS 3% 07/47","30yr",,,,,"186377959.17",,,,,,""
"2021-06-30","'3133KH5E2'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"185992206.92",,,,,,""
"2021-06-30","'3140X5CD3'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"185807163.23",,,,,,""
"2021-06-30","'3140KGXZ1'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"185720245.5",,,,,,""
"2021-06-30","'3133AKPQ7'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"185531269.58",,,,,,""
"2021-06-30","'3140K5JQ1'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"185267827.1",,,,,,""
"2021-06-30","'3138EQZ21'","MBS","UMBS MORTPASS 3.5% 07/29","15yr",,,,,"185261150.17",,,,,,"Y"
"2021-06-30","'3133KKAA7'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"185108018.36",,,,,,""
"2021-06-30","'3140J5D63'","MBS","UMBS MORTPASS 4% 06/45","30yr",,,,,"184864850.68",,,,,,"Y"
"2021-06-30","'3140JPKH7'","MBS","UMBS MORTPASS 3.5% 05/49","30yr",,,,,"184546373.44",,,,,,""
"2021-06-30","'31335AJK5'","MBS","FHLMCGLD 4.5% 10/41","30yr",,,,,"184421318.17",,,,,,"Y"
"2021-06-30","'31334YCC9'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"184260714.74",,,,,,""
"2021-06-30","'36179TEY7'","MBS","GNMA II MORTPASS 3% 08/47","30yr",,,,,"184206630.41",,,,,,""
"2021-06-30","'3140L7X98'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"184086130.56",,,,,,""
"2021-06-30","'36202FLN4'","MBS","GNMA II MORTPASS 4% 10/40","30yr",,,,,"183974561.75",,,,,,""
"2021-06-30","'3138ERVH0'","MBS","UMBS MORTPASS 3% 02/45","30yr",,,,,"183955257.77",,,,,,"Y"
"2021-06-30","'3132A5KB0'","MBS","UMBS MORTPASS 4% 09/48","30yr",,,,,"183909558.98",,,,,,""
"2021-06-30","'3140QC4P8'","MBS","UMBS MORTPASS 2.5% 12/49","30yr",,,,,"183236542.45",,,,,,""
"2021-06-30","'3133AMKC9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"183128622",,,,,,""
"2021-06-30","'3140K3BE1'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"182569806.95",,,,,,""
"2021-06-30","'3132DMKA2'","MBS","UMBS MORTPASS 4% 09/49","30yr",,,,,"181783781.18",,,,,,""
"2021-06-30","'3128M8QQ0'","MBS","FHLMCGLD 4% 03/40","30yr",,,,,"181520639",,,,,,"Y"
"2021-06-30","'3140KEFR4'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"181389676.13",,,,,,""
"2021-06-30","'3140QDDW1'","MBS","UMBS MORTPASS 2.5% 04/50","30yr",,,,,"181369412.81",,,,,,""
"2021-06-30","'3133AG5E5'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"181213385.06",,,,,,""
"2021-06-30","'3132AEEZ5'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"181114533.95",,,,,,""
"2021-06-30","'3140KTTY1'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"179881929.79",,,,,,""
"2021-06-30","'31335AYR3'","MBS","FHLMCGLD 3% 04/43","30yr",,,,,"179842796.01",,,,,,"Y"
"2021-06-30","'31418DCX8'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"179734737.88",,,,,,""
"2021-06-30","'3140LNR58'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"179422678.12",,,,,,""
"2021-06-30","'3140QBJM1'","MBS","UMBS MORTPASS 3.5% 07/49","30yr",,,,,"179407826.69",,,,,,""
"2021-06-30","'3140X6VF5'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"179028767.73",,,,,,""
"2021-06-30","'3140X3AX6'","MBS","UMBS MORTPASS 4% 03/49","30yr",,,,,"178999737.13",,,,,,""
"2021-06-30","'36179T4P7'","MBS","GNMA II MORTPASS 4% 07/48","30yr",,,,,"178427062.74",,,,,,""
"2021-06-30","'3132CWLZ5'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"178276227.28",,,,,,""
"2021-06-30","'3132DV3P8'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"177570128.22",,,,,,""
"2021-06-30","'3140QDAT1'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"177549372",,,,,,""
"2021-06-30","'3138EGWQ3'","MBS","UMBS MORTPASS 4% 07/39","30yr",,,,,"177400278.35",,,,,,"Y"
"2021-06-30","'3133ALZ68'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"177173256.72",,,,,,""
"2021-06-30","'3140HF3Q0'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"177064292.13",,,,,,""
"2021-06-30","'3138EHBK7'","MBS","UMBS MORTPASS 5.5% 04/40","30yr",,,,,"176684984.35",,,,,,"Y"
"2021-06-30","'36179SSR9'","MBS","GNMA II MORTPASS 4% 12/46","30yr",,,,,"176028110.21",,,,,,""
"2021-06-30","'3138EHBU5'","MBS","UMBS MORTPASS 4.5% 07/39","30yr",,,,,"175622503.26",,,,,,"Y"
"2021-06-30","'36202FEJ1'","MBS","GNMA II MORTPASS 5% 02/40","30yr",,,,,"175296747.41",,,,,,""
"2021-06-30","'3133KYS26'","MBS","UMBS MORTPASS 2.5% 03/40","Other",,,,,"175199547.59",,,,,,""
"2021-06-30","'3138EHFK3'","MBS","UMBS MORTPASS 5% 03/39","30yr",,,,,"174901818",,,,,,"Y"
"2021-06-30","'3132A5JW6'","MBS","UMBS MORTPASS 3.5% 07/48","30yr",,,,,"173419570.45",,,,,,""
"2021-06-30","'3138EQBZ4'","MBS","UMBS MORTPASS 4.5% 05/41","30yr",,,,,"173381847.8",,,,,,"Y"
"2021-06-30","'31335A2K3'","MBS","FHLMCGLD 4% 08/43","30yr",,,,,"173354564.38",,,,,,"Y"
"2021-06-30","'36179R4D8'","MBS","GNMA II MORTPASS 3% 03/46","30yr",,,,,"173180477.69",,,,,,""
"2021-06-30","'3140L5AJ5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"173146335.45",,,,,,""
"2021-06-30","'3140QE7C0'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"172816747.28",,,,,,""
"2021-06-30","'3140L6WK6'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"172519572.05",,,,,,""
"2021-06-30","'3140KGW74'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"172269038.51",,,,,,""
"2021-06-30","'31418CZH0'","MBS","UMBS MORTPASS 4% 08/48","30yr",,,,,"171598441.02",,,,,,""
"2021-06-30","'3133KLW86'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"171510747.1",,,,,,""
"2021-06-30","'3133G9MJ5'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"171038751.94",,,,,,""
"2021-06-30","'3140QC5B8'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"170789729.95",,,,,,""
"2021-06-30","'3133KJ3U4'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"170694093.17",,,,,,""
"2021-06-30","'3128M8X41'","MBS","FHLMCGLD 5% 06/40","30yr",,,,,"169922349.82",,,,,,"Y"
"2021-06-30","'3140KEM96'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"169066401.57",,,,,,""
"2021-06-30","'3133AKPM6'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"167409425.36",,,,,,""
"2021-06-30","'3132D54V1'","MBS","UMBS MORTPASS 3% 03/35","15yr",,,,,"166858835.65",,,,,,""
"2021-06-30","'3138EQQ96'","MBS","UMBS MORTPASS 3.5% 09/28","15yr",,,,,"166527399.49",,,,,,"Y"
"2021-06-30","'36179S5K9'","MBS","GNMA II MORTPASS 3% 05/47","30yr",,,,,"166267527.73",,,,,,""
"2021-06-30","'3138ERDV9'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"166142270.65",,,,,,"Y"
"2021-06-30","'3140K8US8'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"166028566.33",,,,,,""
"2021-06-30","'3138ERKV1'","MBS","UMBS MORTPASS 3.5% 07/43","30yr",,,,,"165339637.99",,,,,,"Y"
"2021-06-30","'3133KHVP8'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"165282539.79",,,,,,""
"2021-06-30","'3133G9PP8'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"165211194.34",,,,,,""
"2021-06-30","'3133A3CU0'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"165178985.49",,,,,,""
"2021-06-30","'3133KK5H8'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"165170753.24",,,,,,""
"2021-06-30","'3131YC5V4'","MBS","UMBS MORTPASS 3.5% 05/49","30yr",,,,,"165124913.9",,,,,,""
"2021-06-30","'3133GAJK3'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"164932057.72",,,,,,""
"2021-06-30","'31418CUA0'","MBS","UMBS MORTPASS 3.5% 02/48","30yr",,,,,"164710553.62",,,,,,""
"2021-06-30","'3132DWBJ1'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"163578367.22",,,,,,""
"2021-06-30","'3132ADWE4'","MBS","UMBS MORTPASS 4% 12/48","30yr",,,,,"163201306.17",,,,,,""
"2021-06-30","'3133KKAP4'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"163157225.95",,,,,,""
"2021-06-30","'3622A2SC7'","MBS","GNMA II MORTPASS 3% 02/46","30yr",,,,,"162666395.05",,,,,,""
"2021-06-30","'3138ERDW7'","MBS","UMBS MORTPASS 3.5% 10/42","30yr",,,,,"162347401.01",,,,,,"Y"
"2021-06-30","'3133GAY83'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"161759291.72",,,,,,""
"2021-06-30","'3138EQRB0'","MBS","UMBS MORTPASS 4.5% 06/42","30yr",,,,,"161615390.76",,,,,,"Y"
"2021-06-30","'36179TUC7'","MBS","GNMA II 4.5% 03/48","30yr",,,,,"160657238.3",,,,,,""
"2021-06-30","'3140JWNQ9'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"160428844.74",,,,,,""
"2021-06-30","'3140X7WF2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"160350806.91",,,,,,""
"2021-06-30","'3128MER60'","MBS","FHLMCGLD 3.5% 02/29","15yr",,,,,"160265600.04",,,,,,"Y"
"2021-06-30","'3140QGLQ8'","MBS","UMBS MORTPASS 2.5% 11/50","30yr",,,,,"160026308.76",,,,,,""
"2021-06-30","'3133KYSV2'","MBS","UMBS MORTPASS 2.5% 02/40","Other",,,,,"159929654.63",,,,,,""
"2021-06-30","'3140X6BM2'","MBS","UMBS MORTPASS 3% 02/34","15yr",,,,,"159470727.23",,,,,,""
"2021-06-30","'3140K2RK2'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"159134263.78",,,,,,""
"2021-06-30","'3140K7WQ2'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"158747377.56",,,,,,""
"2021-06-30","'3140QCY26'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"158719237.29",,,,,,""
"2021-06-30","'3140X42J4'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"158292992.48",,,,,,""
"2021-06-30","'3140JWNR7'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"157376413.1",,,,,,""
"2021-06-30","'3140KHTT8'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"157134003.22",,,,,,""
"2021-06-30","'3622AAS70'","MBS","GNMA II MORTPASS 2% 09/50","30yr",,,,,"157127067.8",,,,,,""
"2021-06-30","'3140QGTR8'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"157098835.71",,,,,,""
"2021-06-30","'3138EGQC1'","MBS","UMBS MORTPASS 5.5% 10/39","30yr",,,,,"156959676.08",,,,,,"Y"
"2021-06-30","'36202FY67'","MBS","GNMA II MORTPASS 4% 11/41","30yr",,,,,"156879288.36",,,,,,""
"2021-06-30","'3132A7WG2'","MBS","UMBS MORTPASS 2.5% 03/28","15yr",,,,,"156235772.37",,,,,,""
"2021-06-30","'3138EQKF8'","MBS","UMBS MORTPASS 3.5% 09/28","15yr",,,,,"156074436.82",,,,,,"Y"
"2021-06-30","'31418CVE1'","MBS","UMBS MORTPASS 3% 03/33","15yr",,,,,"155753070.65",,,,,,""
"2021-06-30","'3133AHAU1'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"155628642.84",,,,,,""
"2021-06-30","'36179TNT8'","MBS","GNMA II 4.5% 12/47","30yr",,,,,"155571569.88",,,,,,""
"2021-06-30","'3140LQXP0'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"155492806.38",,,,,,""
"2021-06-30","'3140K3DZ2'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"155178074.7",,,,,,""
"2021-06-30","'31418DAQ5'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"154810377.07",,,,,,""
"2021-06-30","'3133KKNY1'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"154763304",,,,,,""
"2021-06-30","'3133KMB46'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"154736027",,,,,,""
"2021-06-30","'3140K3DY5'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"154653811.36",,,,,,""
"2021-06-30","'3133AK2R0'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"154579394.25",,,,,,""
"2021-06-30","'3140KHT92'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"154516194.42",,,,,,""
"2021-06-30","'31418DCZ3'","MBS","UMBS MORTPASS 4% 06/49","30yr",,,,,"154197272.3",,,,,,""
"2021-06-30","'3140KRM71'","MBS","UMBS MORTPASS 1.5% 11/35","15yr",,,,,"152745796.51",,,,,,""
"2021-06-30","'3133GDCW8'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"152523296.8",,,,,,""
"2021-06-30","'3133KHT97'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"152492594.82",,,,,,""
"2021-06-30","'36179TLR4'","MBS","GNMA II MORTPASS 3% 11/47","30yr",,,,,"152393997.49",,,,,,""
"2021-06-30","'3133GBGE8'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"151945702.51",,,,,,""
"2021-06-30","'31335A3K2'","MBS","FHLMCGLD 4% 01/44","30yr",,,,,"151893839.07",,,,,,"Y"
"2021-06-30","'3133KHWZ5'","MBS","UMBS MORTPASS 2.5% 04/50","30yr",,,,,"151846439.21",,,,,,""
"2021-06-30","'3128MFAV0'","MBS","FHLMCGLD 3.5% 01/29","15yr",,,,,"151450317.28",,,,,,"Y"
"2021-06-30","'3140HAW71'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"151403081.81",,,,,,""
"2021-06-30","'3140QEJG8'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"151389606.95",,,,,,""
"2021-06-30","'3140KYCB8'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"151268291.58",,,,,,""
"2021-06-30","'3138ERDS6'","MBS","UMBS MORTPASS 4% 09/42","30yr",,,,,"151166385.86",,,,,,"Y"
"2021-06-30","'3133GCVV1'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"150896922.16",,,,,,""
"2021-06-30","'3140K3LL4'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"150873720.59",,,,,,""
"2021-06-30","'3140QFSZ3'","MBS","UMBS MORTPASS 2.5% 11/50","30yr",,,,,"150108169.35",,,,,,""
"2021-06-30","'3140KFMY8'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"150016405.06",,,,,,""
"2021-06-30","'3140X7E70'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"149855543.49",,,,,,""
"2021-06-30","'3140HMR22'","MBS","UMBS MORTPASS 4.5% 10/48","30yr",,,,,"149798293.42",,,,,,""
"2021-06-30","'31346YXJ7'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"149705997.24",,,,,,""
"2021-06-30","'3140JXTC2'","MBS","UMBS MORTPASS 3.5% 11/49","30yr",,,,,"149564372.2",,,,,,""
"2021-06-30","'3140XADQ2'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"149406122.72",,,,,,""
"2021-06-30","'3140QHPA7'","MBS","UMBS MORTPASS 2.5% 01/51","30yr",,,,,"149261500.97",,,,,,""
"2021-06-30","'3140KGWN9'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"149039109.15",,,,,,""
"2021-06-30","'3133AGZ51'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"148634160.97",,,,,,""
"2021-06-30","'3140L8JL5'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"148470432",,,,,,""
"2021-06-30","'3138EQK68'","MBS","UMBS MORTPASS 3.5% 01/28","15yr",,,,,"148453694.65",,,,,,"Y"
"2021-06-30","'3133G9C56'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"148351476.48",,,,,,""
"2021-06-30","'3140KGXL2'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"148074457.17",,,,,,""
"2021-06-30","'31418DLQ3'","MBS","UMBS MORTPASS 3% 02/40","Other",,,,,"147893598.53",,,,,,""
"2021-06-30","'3132A9SB4'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"147796169.63",,,,,,""
