GNR 2021-023,7,0.04337377918
GNR 2021-023,8,0.01879615962
GNR 2021-023,9,0.3455996269
GNR 2021-023,T,0.006
GNR 2021-019,1,0.1563731877
GNR 2021-019,2,0.05
GNR 2021-019,3,0.001
GNR 2021-019,T,0.402
GNR 2021-018,1,0.008467216208
GNR 2021-018,2,0.0007625050478
GNR 2021-018,3,0.001566025133
GNR 2021-018,4,0.001144265745
GNR 2021-018,T,0.058
GNR 2021-016,1,0.0006854308025
GNR 2021-016,2,0.05366002296
GNR 2021-016,7,0.04825146075
GNR 2021-016,9,0.00286177418
GNR 2021-016,10,0.05148639512
GNR 2021-016,11,0.1731625043
GNR 2021-016,12A,0.05618232971
GNR 2021-016,12B,0.04714486607
GNR 2021-016,T,0
GNR 2021-015,1,0.05
GNR 2021-015,2,0.1194422731
GNR 2021-015,3A,0.0501645282
GNR 2021-015,3B,0.03073816564
GNR 2021-015,4,0.002418829371
GNR 2021-015,5,0.4842829303
GNR 2021-015,6,0.0006972832293
GNR 2021-015,9,0.06341428833
GNR 2021-015,10,0.001183711558
GNR 2021-015,13,0.02273463601
GNR 2021-015,14,0.05
GNR 2021-015,15,0.0009652266598
GNR 2021-015,T,0
GNR 2021-009,1,0.001081961173
GNR 2021-009,2,0.03007863937
GNR 2021-009,3,0.001467887494
GNR 2021-009,4A,0.05270868814
GNR 2021-009,4B,0.05
GNR 2021-009,5,0.02173874317
GNR 2021-009,6,0.1363105075
GNR 2021-009,7,0.03652834332
GNR 2021-009,8,0.04962620697
GNR 2021-009,T,0.05
GNR 2021-008,1,0.1918273599
GNR 2021-008,2,0.05
GNR 2021-008,3,0
GNR 2021-008,5,0.066
GNR 2021-008,8,0.05
GNR 2021-008,9,0.0008890354322
GNR 2021-008,10,0.0009473015489
GNR 2021-008,11,0.06426830805
GNR 2021-008,12,0.2934471167
GNR 2021-008,13A,0.0004489232624
GNR 2021-008,13B,0
GNR 2021-008,14A,0.08094433054
GNR 2021-008,14B,0.002
GNR 2021-008,15A,0.004899908425
GNR 2021-008,15B,0.005468885693
GNR 2021-008,16,0.058
GNR 2021-008,17A,0.02899899616
GNR 2021-008,17H,0.005268867868
GNR 2021-008,17I,0.02075045222
GNR 2021-008,17J,0.0301246443
GNR 2021-008,18,0.1699743622
GNR 2021-008,19A,0.002
GNR 2021-008,19B,0
GNR 2021-008,19C,0
GNR 2021-008,20,0.6236376121
GNR 2021-008,23,0.0005620154652
GNR 2021-008,T,0.003
GNR 2021-007,1A,0.03572986495
GNR 2021-007,1B,0.02743474536
GNR 2021-007,1C,0.1059946186
GNR 2021-007,1D,0.02474932067
GNR 2021-007,1E,0.003165235677
GNR 2021-007,2A,0.02795174353
GNR 2021-007,2B,0.003042161197
GNR 2021-007,2C,0.001388296943
GNR 2021-007,2D,0.04204102022
GNR 2021-007,2E,0.001051389255
GNR 2021-007,4,0.03646181759
GNR 2021-007,5A,0.0005779284227
GNR 2021-007,5B,0.0002315039082
GNR 2021-007,6A,0.09382123274
GNR 2021-007,6B,0.06219891527
GNR 2021-007,7A,0.006282332464
GNR 2021-007,7B,0.0304343978
GNR 2021-007,8,0.2502365841
GNR 2021-007,9A,0.02480688539
GNR 2021-007,9B,0.03337361775
GNR 2021-007,9C,0.02104648785
GNR 2021-007,9D,0.03165396436
GNR 2021-007,T,0.002
GNR 2021-006,1A,0.02447000537
GNR 2021-006,1B,0.02893834233
GNR 2021-006,2,0.5511198447
GNR 2021-006,3,0.105
GNR 2021-006,4,0.411
GNR 2021-006,5,0.001
GNR 2021-006,7A,0.022
GNR 2021-006,7B,0.01986766598
GNR 2021-006,T,0.039
GNR 2021-001,1,0.001151826578
GNR 2021-001,2A,0.04805443602
GNR 2021-001,2B,0.005051703929
GNR 2021-001,2C,0.03964120034
GNR 2021-001,3,0.05079339432
GNR 2021-001,4,0.1883886713
GNR 2021-001,5,0.002563074095
GNR 2021-001,6,0.003
GNR 2021-001,7A,0.099
GNR 2021-001,7B,0.3246462325
GNR 2021-001,8A,0.03675496117
GNR 2021-001,8B,0.001096739988
GNR 2021-001,8C,0.0009207044811
GNR 2021-001,9,0.02076638159
GNR 2021-001,10,0.05
GNR 2021-001,11,0.0006523458839
GNR 2021-001,12,0.000649381721
GNR 2021-001,13,0.1325400264
GNR 2021-001,14A,0.1558767809
GNR 2021-001,14B,0.0730120714
GNR 2021-001,15A,0.6248199214
GNR 2021-001,15B,0.3222219305
GNR 2021-001,16,0.002269479371
GNR 2021-001,17,0.0439834951
GNR 2021-001,18A,0.001118158025
GNR 2021-001,18B,0.9492573743
GNR 2021-001,20A,0.006221059339
GNR 2021-001,20B,0.002314385744
GNR 2021-001,21A,0.0009832175661
GNR 2021-001,21B,0.04741213245
GNR 2021-001,22,0.2451655994
GNR 2021-001,T,0.039
GNR 2020-196,1,0.0781722429
GNR 2020-196,2,0.066
GNR 2020-196,3,0.02071212735
GNR 2020-196,T,0.066
GNR 2020-191,2,0.05828863963
GNR 2020-191,3,0.02684877822
GNR 2020-191,4,0.002
GNR 2020-191,6,0.066
GNR 2020-191,7,0.001597507584
GNR 2020-191,8,0.001087986452
GNR 2020-191,9,0.140417314
GNR 2020-191,10,0.2687667906
GNR 2020-191,11,0.07508807012
GNR 2020-191,12A,0.09374722625
GNR 2020-191,12B,0.02742413074
GNR 2020-191,12C,0.1736186076
GNR 2020-191,12E,0.3266914745
GNR 2020-191,12F,0.1904130844
GNR 2020-191,12G,0.07825777406
GNR 2020-191,12H,0.1832422699
GNR 2020-191,12I,0.1108593766
GNR 2020-191,12J,0.05266236071
GNR 2020-191,12K,0.4772235335
GNR 2020-191,12L,0.005
GNR 2020-191,12M,0.02107885921
GNR 2020-191,12N,0.6065698057
GNR 2020-191,12O,0.7353810806
GNR 2020-191,12P,0.001476944643
GNR 2020-191,T,0.001
GNR 2020-189,1,0.066
GNR 2020-189,6,0.09578835704
GNR 2020-189,7,0.0007448757752
GNR 2020-189,13,0.07526988153
GNR 2020-189,14,0.09380881858
GNR 2020-189,15,0.6004188634
GNR 2020-189,16,0.002237061657
GNR 2020-189,17,0.001869021661
GNR 2020-189,19A,0.087549587
GNR 2020-189,19B,0.008228065309
GNR 2020-189,21A,0.001553216701
GNR 2020-189,21B,0.0009620876528
GNR 2020-189,23A,0.06988343266
GNR 2020-189,23B,0.06959871236
GNR 2020-189,25,0.2159590553
GNR 2020-189,27,0.003095798384
GNR 2020-189,T,0.066
GNR 2020-188,1A,0.02782101932
GNR 2020-188,1B,0.0519480212
GNR 2020-188,1C,0.001543251873
GNR 2020-188,1D,0.02315314893
GNR 2020-188,2,0.01649119991
GNR 2020-188,4A,0.002870001897
GNR 2020-188,4B,0.001431963681
GNR 2020-188,4C,0.06084804829
GNR 2020-188,5,0.06321889711
GNR 2020-188,11A,0.05407830249
GNR 2020-188,11B,0.002023730311
GNR 2020-188,11C,0.02524730473
GNR 2020-188,12A,0.04050585136
GNR 2020-188,12B,0.002200559528
GNR 2020-188,12C,0.001439450474
GNR 2020-188,12D,0.001361720919
GNR 2020-188,T,0.002
GNR 2020-187,1,0.806
GNR 2020-187,2,0.1733543496
GNR 2020-187,3,0.001
GNR 2020-187,4,0.105
GNR 2020-187,5A,0.02756505038
GNR 2020-187,5B,0.03236729551
GNR 2020-187,6,0.160409161
GNR 2020-187,7A,0.4438210599
GNR 2020-187,7B,0.001
GNR 2020-187,8,0.005066510502
GNR 2020-187,9A,0.05532206593
GNR 2020-187,9B,0.04785403125
GNR 2020-187,9C,0.08872678852
GNR 2020-187,10,0.108
GNR 2020-187,11,0.745
GNR 2020-187,12,0.01034582396
GNR 2020-187,T,0.049
GNR 2020-186,1,0.639
GNR 2020-186,2,0.066
GNR 2020-186,3,0.051
GNR 2020-186,4,0.058
GNR 2020-186,5,0.5119802141
GNR 2020-186,T,0.066
GNR 2020-185,1A,0.03809917599
GNR 2020-185,1B,0.06950534763
GNR 2020-185,2A,0.058
GNR 2020-185,2B,0.0654716049
GNR 2020-185,3,0.105
GNR 2020-185,4,0.04630790426
GNR 2020-185,5,0.02768754733
GNR 2020-185,6,0.001057417931
GNR 2020-185,7,0.02654010487
GNR 2020-185,8,0.06626617201
GNR 2020-185,9,0.0287231069
GNR 2020-185,10,0.03967428975
GNR 2020-185,12,0.07637688264
GNR 2020-185,13,0.07760719759
GNR 2020-185,T,0.066
GNR 2020-183,1,0.058
GNR 2020-183,2,0.2348545272
GNR 2020-183,3A,0.003718109873
GNR 2020-183,3B,0.001638249413
GNR 2020-183,4,0.06356657456
GNR 2020-183,6,0.3984500474
GNR 2020-183,7,0.066
GNR 2020-183,8A,0.001062751609
GNR 2020-183,8B,0.001
GNR 2020-183,8C,0.457
